Id;ServerTimestamp;ClientTimestamp;LogLevel;Message;Stacktrace;UserId;URI;Server;CorrolationId;Status;Source
3039A059-4A8D-4F4C-9448-DB6F975ED2ED;2021-05-27 09:47:36.350;NULL;Analytics;"{""Type"":""Action"",""Operation"":""Upload File"",""Timestamp"":""2021-05-27 09:47:34.259"",""UserId"":""4489bbd3-72c3-432b-a193-c134ba28f925"",""RoleId"":""508b6d4e-c6ac-4aa5-8a8d-caa31dd39527"",""SessionId"":"""",""ClientCorrolationId"":"""",""ProjectId"":""ed344cf5-cc46-4aa3-a1ae-756a3a3b67b6"",""QuotaSize"":[],""ResourceId"":""3f21b7fb-0168-4c90-9107-d7a8574b1113"",""FileId"":""3f21b7fb-0168-4c90-9107-d7a8574b1113/20210527_Dummy_OT_images_stacked-layers_sum-layers_sum-layer2.tif"",""ApplicationsProfile"":"""",""MetadataCompleteness"":"""",""License"":"""",""Disciplines"":[],""Organizations"":[],""Visibility"":"""",""ProjectList"":[],""ResourceList"":[],""UserList"":[],""ExternalInfo"":""""}";;4489BBD3-72C3-432B-A193-C134BA28F925;http://coscine.rwth-aachen.de/coscine/api/Coscine.Api.Blob/Blob/3f21b7fb-0168-4c90-9107-d7a8574b1113/20210527_Dummy_OT_images_stacked-layers_sum-layers_sum-layer2.tif;CO-SP19-S01;8C01B3C8-C5F6-4365-83BA-25B86C7DAD9F;;Coscine.Logging.CoscineLogger.Log
2D0342BD-EDA5-4218-8121-14C565610652;2021-05-27 09:47:34.067;NULL;Analytics;"{""Type"":""Action"",""Operation"":""Upload MD"",""Timestamp"":""2021-05-27 09:47:33.967"",""UserId"":""4489bbd3-72c3-432b-a193-c134ba28f925"",""RoleId"":""508b6d4e-c6ac-4aa5-8a8d-caa31dd39527"",""SessionId"":"""",""ClientCorrolationId"":"""",""ProjectId"":""ed344cf5-cc46-4aa3-a1ae-756a3a3b67b6"",""QuotaSize"":[],""ResourceId"":""3f21b7fb-0168-4c90-9107-d7a8574b1113"",""FileId"":""3f21b7fb-0168-4c90-9107-d7a8574b1113/20210527_Dummy_OT_images_stacked-layers_sum-layers_sum-layer2.tif"",""ApplicationsProfile"":""https://purl.org/coscine/ap/engmeta/"",""MetadataCompleteness"":""12/34"",""License"":"""",""Disciplines"":[],""Organizations"":[],""Visibility"":"""",""ProjectList"":[],""ResourceList"":[],""UserList"":[],""ExternalInfo"":""""}";;4489BBD3-72C3-432B-A193-C134BA28F925;http://coscine.rwth-aachen.de/coscine/api/Coscine.Api.Tree/Tree/3f21b7fb-0168-4c90-9107-d7a8574b1113/20210527_Dummy_OT_images_stacked-layers_sum-layers_sum-layer2.tif;CO-SP19-S01;12809962-61DA-4F80-8934-D974DBE65655;;Coscine.Logging.CoscineLogger.Log
61372AA8-1F00-4E99-B05B-F4887B3E550F;2021-05-27 09:47:31.580;NULL;Analytics;"{""Type"":""Action"",""Operation"":""Upload File"",""Timestamp"":""2021-05-27 09:47:30.535"",""UserId"":""4489bbd3-72c3-432b-a193-c134ba28f925"",""RoleId"":""508b6d4e-c6ac-4aa5-8a8d-caa31dd39527"",""SessionId"":"""",""ClientCorrolationId"":"""",""ProjectId"":""ed344cf5-cc46-4aa3-a1ae-756a3a3b67b6"",""QuotaSize"":[],""ResourceId"":""3f21b7fb-0168-4c90-9107-d7a8574b1113"",""FileId"":""3f21b7fb-0168-4c90-9107-d7a8574b1113/20210527_Dummy_OT_images_stacked-layers_max-layers_max-layer1.tif"",""ApplicationsProfile"":"""",""MetadataCompleteness"":"""",""License"":"""",""Disciplines"":[],""Organizations"":[],""Visibility"":"""",""ProjectList"":[],""ResourceList"":[],""UserList"":[],""ExternalInfo"":""""}";;4489BBD3-72C3-432B-A193-C134BA28F925;http://coscine.rwth-aachen.de/coscine/api/Coscine.Api.Blob/Blob/3f21b7fb-0168-4c90-9107-d7a8574b1113/20210527_Dummy_OT_images_stacked-layers_max-layers_max-layer1.tif;CO-SP19-S01;4ABDFE5D-97D0-4B78-8154-3401C08773D4;;Coscine.Logging.CoscineLogger.Log
3AC8D6D0-8635-40F4-AA72-DD5097797E48;2021-05-27 09:47:30.467;NULL;Analytics;"{""Type"":""Action"",""Operation"":""Upload MD"",""Timestamp"":""2021-05-27 09:47:30.423"",""UserId"":""4489bbd3-72c3-432b-a193-c134ba28f925"",""RoleId"":""508b6d4e-c6ac-4aa5-8a8d-caa31dd39527"",""SessionId"":"""",""ClientCorrolationId"":"""",""ProjectId"":""ed344cf5-cc46-4aa3-a1ae-756a3a3b67b6"",""QuotaSize"":[],""ResourceId"":""3f21b7fb-0168-4c90-9107-d7a8574b1113"",""FileId"":""3f21b7fb-0168-4c90-9107-d7a8574b1113/20210527_Dummy_OT_images_stacked-layers_max-layers_max-layer1.tif"",""ApplicationsProfile"":""https://purl.org/coscine/ap/engmeta/"",""MetadataCompleteness"":""12/34"",""License"":"""",""Disciplines"":[],""Organizations"":[],""Visibility"":"""",""ProjectList"":[],""ResourceList"":[],""UserList"":[],""ExternalInfo"":""""}";;4489BBD3-72C3-432B-A193-C134BA28F925;http://coscine.rwth-aachen.de/coscine/api/Coscine.Api.Tree/Tree/3f21b7fb-0168-4c90-9107-d7a8574b1113/20210527_Dummy_OT_images_stacked-layers_max-layers_max-layer1.tif;CO-SP19-S01;478C83D2-9178-4E57-BF9F-C61AE93544BC;;Coscine.Logging.CoscineLogger.Log
DCD2A9F0-12F3-4911-B995-53C1B7F0602A;2021-05-27 09:47:29.970;NULL;Analytics;"{""Type"":""Action"",""Operation"":""Upload File"",""Timestamp"":""2021-05-27 09:47:28.507"",""UserId"":""4489bbd3-72c3-432b-a193-c134ba28f925"",""RoleId"":""508b6d4e-c6ac-4aa5-8a8d-caa31dd39527"",""SessionId"":"""",""ClientCorrolationId"":"""",""ProjectId"":""ed344cf5-cc46-4aa3-a1ae-756a3a3b67b6"",""QuotaSize"":[],""ResourceId"":""3f21b7fb-0168-4c90-9107-d7a8574b1113"",""FileId"":""3f21b7fb-0168-4c90-9107-d7a8574b1113/20210527_Dummy_OT_images_stacked-layers_sum-layers_sum-layer1.tif"",""ApplicationsProfile"":"""",""MetadataCompleteness"":"""",""License"":"""",""Disciplines"":[],""Organizations"":[],""Visibility"":"""",""ProjectList"":[],""ResourceList"":[],""UserList"":[],""ExternalInfo"":""""}";;4489BBD3-72C3-432B-A193-C134BA28F925;http://coscine.rwth-aachen.de/coscine/api/Coscine.Api.Blob/Blob/3f21b7fb-0168-4c90-9107-d7a8574b1113/20210527_Dummy_OT_images_stacked-layers_sum-layers_sum-layer1.tif;CO-SP19-S01;E55D871A-0460-46A7-9511-029D1323983B;;Coscine.Logging.CoscineLogger.Log
8005614E-49E4-49BD-84BF-C0E131E304BD;2021-05-27 09:47:28.440;NULL;Analytics;"{""Type"":""Action"",""Operation"":""Upload MD"",""Timestamp"":""2021-05-27 09:47:28.414"",""UserId"":""4489bbd3-72c3-432b-a193-c134ba28f925"",""RoleId"":""508b6d4e-c6ac-4aa5-8a8d-caa31dd39527"",""SessionId"":"""",""ClientCorrolationId"":"""",""ProjectId"":""ed344cf5-cc46-4aa3-a1ae-756a3a3b67b6"",""QuotaSize"":[],""ResourceId"":""3f21b7fb-0168-4c90-9107-d7a8574b1113"",""FileId"":""3f21b7fb-0168-4c90-9107-d7a8574b1113/20210527_Dummy_OT_images_stacked-layers_sum-layers_sum-layer1.tif"",""ApplicationsProfile"":""https://purl.org/coscine/ap/engmeta/"",""MetadataCompleteness"":""12/34"",""License"":"""",""Disciplines"":[],""Organizations"":[],""Visibility"":"""",""ProjectList"":[],""ResourceList"":[],""UserList"":[],""ExternalInfo"":""""}";;4489BBD3-72C3-432B-A193-C134BA28F925;http://coscine.rwth-aachen.de/coscine/api/Coscine.Api.Tree/Tree/3f21b7fb-0168-4c90-9107-d7a8574b1113/20210527_Dummy_OT_images_stacked-layers_sum-layers_sum-layer1.tif;CO-SP19-S01;8ED57ED2-4ECB-49CB-86F0-CD3FF76D30DF;;Coscine.Logging.CoscineLogger.Log
E3B9CBBB-AA51-43D0-874E-385B858DC747;2021-05-27 09:47:23.420;NULL;Analytics;"{""Type"":""Action"",""Operation"":""Update File"",""Timestamp"":""2021-05-27 09:47:16.332"",""UserId"":""4489bbd3-72c3-432b-a193-c134ba28f925"",""RoleId"":""508b6d4e-c6ac-4aa5-8a8d-caa31dd39527"",""SessionId"":"""",""ClientCorrolationId"":"""",""ProjectId"":""ed344cf5-cc46-4aa3-a1ae-756a3a3b67b6"",""QuotaSize"":[],""ResourceId"":""3f21b7fb-0168-4c90-9107-d7a8574b1113"",""FileId"":""3f21b7fb-0168-4c90-9107-d7a8574b1113/20210527_Dummy_HRC_images_uncoated_Layer3_uncoated.tif"",""ApplicationsProfile"":"""",""MetadataCompleteness"":"""",""License"":"""",""Disciplines"":[],""Organizations"":[],""Visibility"":"""",""ProjectList"":[],""ResourceList"":[],""UserList"":[],""ExternalInfo"":""""}";;4489BBD3-72C3-432B-A193-C134BA28F925;http://coscine.rwth-aachen.de/coscine/api/Coscine.Api.Blob/Blob/3f21b7fb-0168-4c90-9107-d7a8574b1113/20210527_Dummy_HRC_images_uncoated_Layer3_uncoated.tif;CO-SP19-S01;3E8B68F6-64A0-42D8-AC49-DEA4CD0B2153;;Coscine.Logging.CoscineLogger.Log
4BED6747-9F7C-4EDD-BF9D-2369AACD0A91;2021-05-27 09:47:16.267;NULL;Analytics;"{""Type"":""Action"",""Operation"":""Update MD"",""Timestamp"":""2021-05-27 09:47:16.238"",""UserId"":""4489bbd3-72c3-432b-a193-c134ba28f925"",""RoleId"":""508b6d4e-c6ac-4aa5-8a8d-caa31dd39527"",""SessionId"":"""",""ClientCorrolationId"":"""",""ProjectId"":""ed344cf5-cc46-4aa3-a1ae-756a3a3b67b6"",""QuotaSize"":[],""ResourceId"":""3f21b7fb-0168-4c90-9107-d7a8574b1113"",""FileId"":""3f21b7fb-0168-4c90-9107-d7a8574b1113/20210527_Dummy_HRC_images_uncoated_Layer3_uncoated.tif"",""ApplicationsProfile"":""https://purl.org/coscine/ap/engmeta/"",""MetadataCompleteness"":""12/34"",""License"":"""",""Disciplines"":[],""Organizations"":[],""Visibility"":"""",""ProjectList"":[],""ResourceList"":[],""UserList"":[],""ExternalInfo"":""""}";;4489BBD3-72C3-432B-A193-C134BA28F925;http://coscine.rwth-aachen.de/coscine/api/Coscine.Api.Tree/Tree/3f21b7fb-0168-4c90-9107-d7a8574b1113/20210527_Dummy_HRC_images_uncoated_Layer3_uncoated.tif;CO-SP19-S01;EFB2B8F8-100B-4A9B-8C3A-C487904F0096;;Coscine.Logging.CoscineLogger.Log
FAFF022A-2736-4BE0-B5ED-9B1C5F926036;2021-05-27 09:47:15.790;NULL;Analytics;"{""Type"":""Action"",""Operation"":""Update File"",""Timestamp"":""2021-05-27 09:47:09.462"",""UserId"":""4489bbd3-72c3-432b-a193-c134ba28f925"",""RoleId"":""508b6d4e-c6ac-4aa5-8a8d-caa31dd39527"",""SessionId"":"""",""ClientCorrolationId"":"""",""ProjectId"":""ed344cf5-cc46-4aa3-a1ae-756a3a3b67b6"",""QuotaSize"":[],""ResourceId"":""3f21b7fb-0168-4c90-9107-d7a8574b1113"",""FileId"":""3f21b7fb-0168-4c90-9107-d7a8574b1113/20210527_Dummy_HRC_images_uncoated_Layer2_uncoated.tif"",""ApplicationsProfile"":"""",""MetadataCompleteness"":"""",""License"":"""",""Disciplines"":[],""Organizations"":[],""Visibility"":"""",""ProjectList"":[],""ResourceList"":[],""UserList"":[],""ExternalInfo"":""""}";;4489BBD3-72C3-432B-A193-C134BA28F925;http://coscine.rwth-aachen.de/coscine/api/Coscine.Api.Blob/Blob/3f21b7fb-0168-4c90-9107-d7a8574b1113/20210527_Dummy_HRC_images_uncoated_Layer2_uncoated.tif;CO-SP19-S01;B9471C4B-0C4E-4CF5-BF12-2E4BC97CCECD;;Coscine.Logging.CoscineLogger.Log
B5BC7961-FA1A-408A-986B-DE3862A4865B;2021-05-27 09:47:09.383;NULL;Analytics;"{""Type"":""Action"",""Operation"":""Update MD"",""Timestamp"":""2021-05-27 09:47:09.353"",""UserId"":""4489bbd3-72c3-432b-a193-c134ba28f925"",""RoleId"":""508b6d4e-c6ac-4aa5-8a8d-caa31dd39527"",""SessionId"":"""",""ClientCorrolationId"":"""",""ProjectId"":""ed344cf5-cc46-4aa3-a1ae-756a3a3b67b6"",""QuotaSize"":[],""ResourceId"":""3f21b7fb-0168-4c90-9107-d7a8574b1113"",""FileId"":""3f21b7fb-0168-4c90-9107-d7a8574b1113/20210527_Dummy_HRC_images_uncoated_Layer2_uncoated.tif"",""ApplicationsProfile"":""https://purl.org/coscine/ap/engmeta/"",""MetadataCompleteness"":""12/34"",""License"":"""",""Disciplines"":[],""Organizations"":[],""Visibility"":"""",""ProjectList"":[],""ResourceList"":[],""UserList"":[],""ExternalInfo"":""""}";;4489BBD3-72C3-432B-A193-C134BA28F925;http://coscine.rwth-aachen.de/coscine/api/Coscine.Api.Tree/Tree/3f21b7fb-0168-4c90-9107-d7a8574b1113/20210527_Dummy_HRC_images_uncoated_Layer2_uncoated.tif;CO-SP19-S01;362BC97C-50E0-4E8C-BA3F-7FCAA53AF4E0;;Coscine.Logging.CoscineLogger.Log
50559853-4F10-442B-92AA-68819729A7F6;2021-05-27 09:47:08.893;NULL;Analytics;"{""Type"":""Action"",""Operation"":""Update File"",""Timestamp"":""2021-05-27 09:47:00.337"",""UserId"":""4489bbd3-72c3-432b-a193-c134ba28f925"",""RoleId"":""508b6d4e-c6ac-4aa5-8a8d-caa31dd39527"",""SessionId"":"""",""ClientCorrolationId"":"""",""ProjectId"":""ed344cf5-cc46-4aa3-a1ae-756a3a3b67b6"",""QuotaSize"":[],""ResourceId"":""3f21b7fb-0168-4c90-9107-d7a8574b1113"",""FileId"":""3f21b7fb-0168-4c90-9107-d7a8574b1113/20210527_Dummy_HRC_images_uncoated_Layer1_uncoated.tif"",""ApplicationsProfile"":"""",""MetadataCompleteness"":"""",""License"":"""",""Disciplines"":[],""Organizations"":[],""Visibility"":"""",""ProjectList"":[],""ResourceList"":[],""UserList"":[],""ExternalInfo"":""""}";;4489BBD3-72C3-432B-A193-C134BA28F925;http://coscine.rwth-aachen.de/coscine/api/Coscine.Api.Blob/Blob/3f21b7fb-0168-4c90-9107-d7a8574b1113/20210527_Dummy_HRC_images_uncoated_Layer1_uncoated.tif;CO-SP19-S01;09C67569-2897-4C06-93D1-67EED16DACFE;;Coscine.Logging.CoscineLogger.Log
